SB1-1x
0.3_Bin,0.374_Bin,0.465_Bin,0.579_Bin,0.721_Bin,0.897_Bin,1.117_Bin,1.391_Bin,1.732_Bin,2.156_Bin,2.685_Bin,3.343_Bin,4.162_Bin,5.182_Bin,6.451_Bin,8.031_Bin,10.0_Bin
0.973793248488032,0.973793248488032,0.973793248488032,0.973793248488032,0.973793248488032,0.9742190206311349,0.9742190206311349,0.9742190206311349,0.9742190206311349,0.9745481274023413,0.9745481274023413,0.9746149858387123,0.9746149858387123,0.9746149858387123,0.9746149858387123,0.974624134159585,0.974624134159585
0.9589846510093292,0.9553624330001353,0.9743049051459519,0.9504923825325744,0.9468164349180876,0.9557773970104573,0.9431950099529804,0.9953421467997413,0.948203606369562,0.8717858103761384,0.8570494170063144,0.7252948731822976,0.6497433238924749,0.6497433238924749,0.9746149858387123,nan,nan
0.04101534899067083,0.04463756699986465,0.025695094854048084,0.0495076174674256,0.053183565081912354,0.044222602989542725,0.056804990047019555,0.004657853200258688,0.051796393630437976,0.12821418962386155,0.14295058299368557,0.2747051268177024,0.3502566761075251,0.3502566761075251,0.02538501416128769,nan,nan
SB1-1x-Repeat1
0.3_Bin,0.374_Bin,0.465_Bin,0.579_Bin,0.721_Bin,0.897_Bin,1.117_Bin,1.391_Bin,1.732_Bin,2.156_Bin,2.685_Bin,3.343_Bin,4.162_Bin,5.182_Bin,6.451_Bin,8.031_Bin,10.0_Bin
1.0682345256892378,1.0682345256892378,1.0682345256892378,1.0682345256892378,1.0682345256892378,1.0699855184879254,1.0699855184879254,1.0699855184879254,1.0699855184879254,1.0713413541905323,1.0713413541905323,1.071617101680156,1.071617101680156,1.071617101680156,1.071617101680156,1.071654841624249,1.071654841624249
1.033483946618447,0.9898354787327579,0.9032129062283608,0.86098802260128,0.8191358941776129,0.7807398630971217,0.7014289174340479,0.6651745603790711,0.715844893711942,0.7964818277448428,0.8599882979216518,0.7144114011201039,1.4288228022402079,1.071617101680156,nan,0.0,nan
-0.03348394661844689,0.0101645212672421,0.09678709377163919,0.13901197739871995,0.1808641058223871,0.21926013690287827,0.2985710825659521,0.3348254396209289,0.28415510628805796,0.20351817225515723,0.14001170207834823,0.28558859887989607,-0.42882280224020786,-0.07161710168015589,nan,1.0,nan
SB1-1x-Repeat2
0.3_Bin,0.374_Bin,0.465_Bin,0.579_Bin,0.721_Bin,0.897_Bin,1.117_Bin,1.391_Bin,1.732_Bin,2.156_Bin,2.685_Bin,3.343_Bin,4.162_Bin,5.182_Bin,6.451_Bin,8.031_Bin,10.0_Bin
1.0168440559822254,1.0168440559822254,1.0168440559822254,1.0168440559822254,1.0168440559822254,1.0181469148917248,1.0181469148917248,1.0181469148917248,1.0181469148917248,1.0191550461781513,1.0191550461781513,1.019360017201834,1.019360017201834,1.019360017201834,1.019360017201834,1.0193880533807669,1.0193880533807669
