Epoch_UTC,Local_Date_Time,MassConc_1.0,MassConc_2.5,MassConc_4.0,MassConc_10.,NumbConc_0.5,NumbConc_1.0,NumbConc_2.5,NumbConc_4.0,NumbConc_10.,TypPartSize
1620846534.7,2021-05-12T12:08:54.700000-07:00,1.0198590755462646,1.23500657081604,1.3617017269134521,1.3870395421981812,6.631843090057373,7.940858840942383,8.129176139831543,8.162839889526367,8.168444633483887,0.6258859634399414
1620846535.7,2021-05-12T12:08:55.700000-07:00,1.0380202531814575,1.2609941959381104,1.3931782245635986,1.4196144342422485,6.742411136627197,8.078231811523438,8.273676872253418,8.308721542358398,8.314534187316895,0.628198504447937
1620846536.7,2021-05-12T12:08:56.700000-07:00,1.0629416704177856,1.2872337102890015,1.419325351715088,1.445743203163147,6.911891937255859,8.276254653930664,8.472579002380371,8.507675170898438,8.513518333435059,0.6240942478179932
1620846537.7,2021-05-12T12:08:57.700000-07:00,1.0936061143875122,1.3173081874847412,1.4474973678588867,1.4735339879989624,7.12459659576416,8.52214241027832,8.717460632324219,8.752188682556152,8.758010864257812,0.618742823600769
1620846538.7,2021-05-12T12:08:58.700000-07:00,1.1083858013153076,1.335111141204834,1.4670597314834595,1.493448257446289,7.220882892608643,8.63731575012207,8.835273742675781,8.870471000671387,8.876372337341309,0.618742823600769
1620846539.7,2021-05-12T12:08:59.700000-07:00,1.1092735528945923,1.336180567741394,1.4682347774505615,1.4946444034576416,7.226666450500488,8.644233703613281,8.842350006103516,8.877575874328613,8.8834810256958,0.618742823600769
1620846540.7,2021-05-12T12:09:00.700000-07:00,1.1129350662231445,1.3378716707229614,1.4681600332260132,1.494217872619629,7.255645751953125,8.675512313842773,8.871712684631348,8.906523704528809,8.912375450134277,0.6164166927337646
1620846541.7,2021-05-12T12:09:01.700000-07:00,1.1131521463394165,1.3432313203811646,1.4776710271835327,1.504558801651001,7.247451305389404,8.672056198120117,8.873111724853516,8.908926963806152,8.9149169921875,0.6185777187347412
1620846542.7,2021-05-12T12:09:02.700000-07:00,1.1226630210876465,1.3510019779205322,1.4835915565490723,1.5101088285446167,7.316359043121338,8.749893188476562,8.949165344238281,8.9845609664917,8.990503311157227,0.6148006916046143
1620846543.7,2021-05-12T12:09:03.700000-07:00,1.1196101903915405,1.3473280668258667,1.4795571565628052,1.506003737449646,7.296462535858154,8.726099014282227,8.924830436706543,8.960128784179688,8.966055870056152,0.6148006916046143
1620846544.7,2021-05-12T12:09:04.700000-07:00,1.1059410572052002,1.3308789730072021,1.461493730545044,1.487615942955017,7.207383155822754,8.6195650100708,8.815869331359863,8.850737571716309,8.85659122467041,0.6148006916046143
1620846545.7,2021-05-12T12:09:05.700000-07:00,1.090657114982605,1.310056447982788,1.436898946762085,1.4622677564620972,7.112357139587402,8.502897262573242,8.694192886352539,8.728103637695312,8.733811378479004,0.6117945909500122
1620846546.8,2021-05-12T12:09:06.800000-07:00,1.0745517015457153,1.2884148359298706,1.411526083946228,1.4361486434936523,7.01165771484375,8.379654884338379,8.565956115722656,8.598917961120605,8.60447883605957,0.6088269948959351
1620846547.7,2021-05-12T12:09:07.700000-07:00,1.0579423904418945,1.2663328647613525,1.385787010192871,1.4096778631210327,6.9073638916015625,8.252320289611816,8.433693885803223,8.46572208404541,8.471138954162598,0.6058973073959351
1620846548.7,2021-05-12T12:09:08.700000-07:00,1.0548028945922852,1.2558609247207642,1.3695286512374878,1.3922615051269531,6.89951753616333,8.23460865020752,8.409101486206055,8.439723014831543,8.44494342803955,0.6043015718460083
