Epoch_UTC,Local_Date_Time,MassConc_1.0,MassConc_2.5,MassConc_4.0,MassConc_10.,NumbConc_0.5,NumbConc_1.0,NumbConc_2.5,NumbConc_4.0,NumbConc_10.,TypPartSize
1621287999.7,2021-05-17T14:46:39.700000-07:00,182.7799530029297,217.49868774414062,237.09686279296875,241.01669311523438,1195.8016357421875,1427.044677734375,1457.1666259765625,1462.448974609375,1463.3504638671875,0.6865663528442383
1621288000.8,2021-05-17T14:46:40.800000-07:00,181.99343872070312,216.5068359375,235.97569274902344,239.8694610595703,1190.7611083984375,1420.96044921875,1450.9000244140625,1456.148681640625,1457.044677734375,0.6844308376312256
1621288001.8,2021-05-17T14:46:41.800000-07:00,181.3842010498047,215.74098205566406,235.11119079589844,238.98536682128906,1186.8526611328125,1416.2452392578125,1446.045654296875,1451.2686767578125,1452.16064453125,0.6928879618644714
1621288002.7,2021-05-17T14:46:42.700000-07:00,180.92530822753906,215.07894897460938,234.3061981201172,238.15158081054688,1184.0689697265625,1412.779541015625,1442.394775390625,1447.5819091796875,1448.468505859375,0.6884292364120483
1621288003.8,2021-05-17T14:46:43.800000-07:00,180.28660583496094,214.16929626464844,233.20700073242188,237.01451110839844,1180.1722412109375,1407.9439697265625,1437.3126220703125,1442.4520263671875,1443.3314208984375,0.6889746785163879
1621288004.8,2021-05-17T14:46:44.800000-07:00,179.7901611328125,213.40391540527344,232.24710083007812,236.01571655273438,1177.2535400390625,1404.244384765625,1433.3662109375,1438.4571533203125,1439.329345703125,0.6785960793495178
1621288005.8,2021-05-17T14:46:45.800000-07:00,179.1619873046875,212.78770446777344,231.66986083984375,235.44619750976562,1172.896240234375,1399.207275390625,1428.349609375,1433.447998046875,1434.32080078125,0.6988130807876587
1621288006.8,2021-05-17T14:46:46.800000-07:00,178.82537841796875,212.41372680664062,231.28115844726562,235.0545654296875,1170.6441650390625,1396.5526123046875,1425.6644287109375,1430.75830078125,1431.630126953125,0.6928110122680664
1621288007.8,2021-05-17T14:46:47.800000-07:00,178.43954467773438,211.8032684326172,230.50686645507812,234.24740600585938,1168.4051513671875,1393.6929931640625,1422.5982666015625,1427.6513671875,1428.5172119140625,0.6716033816337585
1621288008.8,2021-05-17T14:46:48.800000-07:00,177.94818115234375,211.17034912109375,229.7824249267578,233.50482177734375,1165.2811279296875,1389.9051513671875,1418.68408203125,1423.713623046875,1424.57568359375,0.6854046583175659
1621288009.8,2021-05-17T14:46:49.800000-07:00,177.71568298339844,211.02345275878906,229.71542358398438,233.45367431640625,1163.5157470703125,1387.958984375,1416.822265625,1421.870361328125,1422.7347412109375,0.6925720572471619
1621288010.8,2021-05-17T14:46:50.800000-07:00,177.46636962890625,210.92062377929688,229.74258422851562,233.50709533691406,1161.5194091796875,1385.8167724609375,1414.822021484375,1419.90087890625,1420.769287109375,0.6912047266960144
1621288011.8,2021-05-17T14:46:51.800000-07:00,177.3972930908203,211.01449584960938,229.9718017578125,233.76309204101562,1160.735595703125,1385.0997314453125,1414.2598876953125,1419.3712158203125,1420.243896484375,0.693835437297821
1621288012.8,2021-05-17T14:46:52.800000-07:00,177.63092041015625,211.20616149902344,230.11874389648438,233.9012451171875,1162.426513671875,1387.0108642578125,1416.1280517578125,1421.229248046875,1422.100830078125,0.6848235130310059
1621288013.9,2021-05-17T14:46:53.900000-07:00,177.50645446777344,211.04513549804688,229.93365478515625,233.71144104003906,1161.6368408203125,1386.05224609375,1415.1365966796875,1420.231689453125,1421.102294921875,0.6840357780456543
1621288014.9,2021-05-17T14:46:54.900000-07:00,177.3849334716797,210.7550811767578,229.51304626464844,233.26455688476562,1161.1158447265625,1385.2503662109375,1414.1773681640625,1419.2403564453125,1420.1065673828125,0.6775718927383423
1621288015.9,2021-05-17T14:46:55.900000-07:00,177.3650360107422,210.64964294433594,229.33932495117188,233.07708740234375,1161.1397705078125,1385.1773681640625,1414.0238037109375,1419.0703125,1419.9342041015625,0.6752259135246277
1621288016.9,2021-05-17T14:46:56.900000-07:00,177.38917541503906,210.67990112304688,229.37327575683594,233.11178588867188,1161.2947998046875,1385.3643798828125,1414.21630859375,1419.263671875,1420.1278076171875,0.6762524247169495
1621288017.9,2021-05-17T14:46:57.900000-07:00,177.25144958496094,210.61483764648438,229.37338256835938,233.12506103515625,1160.20751953125,1384.1893310546875,1413.11181640625,1418.1748046875,1419.040771484375,0.6876764893531799
1621288018.9,2021-05-17T14:46:58.900000-07:00,176.6861572265625,210.0205841064453,228.78189086914062,232.53419494628906,1156.361572265625,1379.69677734375,1408.6002197265625,1413.6619873046875,1414.5274658203125,0.6785220503807068
1621288019.9,2021-05-17T14:46:59.900000-07:00,175.92677307128906,209.1710205078125,227.89474487304688,231.6393585205078,1151.29150390625,1373.71337890625,1402.542724609375,1407.5931396484375,1408.4561767578125,0.6777508854866028
1621288020.9,2021-05-17T14:47:00.900000-07:00,175.1305694580078,208.39678955078125,227.17535400390625,230.93113708496094,1145.7559814453125,1367.322021484375,1396.183837890625,1401.2452392578125,1402.10888671875,0.6858320832252502
1621288021.9,2021-05-17T14:47:01.900000-07:00,174.343505859375,207.64688110351562,226.4920196533203,230.26116943359375,1140.255126953125,1360.9886474609375,1389.8970947265625,1394.97216796875,1395.8370361328125,0.6787940263748169
1621288022.9,2021-05-17T14:47:02.900000-07:00,173.5118408203125,206.93080139160156,225.9083251953125,229.70370483398438,1134.29833984375,1354.21923828125,1383.2490234375,1388.3536376953125,1389.2216796875,0.6982921361923218
1621288023.9,2021-05-17T14:47:03.900000-07:00,172.6407470703125,206.07028198242188,225.09677124023438,228.9019012451172,1128.267822265625,1347.240478515625,1376.29296875,1381.4068603515625,1382.275390625,0.6962476372718811
1621288024.9,2021-05-17T14:47:04.900000-07:00,171.84246826171875,205.3213348388672,224.4248046875,228.24545288085938,1122.6663818359375,1340.8050537109375,1369.916015625,1375.0460205078125,1375.916015625,0.6995508074760437
1621288025.9,2021-05-17T14:47:05.900000-07:00,171.1297607421875,204.71905517578125,223.94500732421875,227.79029846191406,1117.54052734375,1334.9925537109375,1364.21826171875,1369.375732421875,1370.248779296875,0.7129227519035339
1621288027.0,2021-05-17T14:47:07-07:00,170.52908325195312,203.73072814941406,222.67112731933594,226.4592742919922,1114.1260986328125,1330.5787353515625,1359.4471435546875,1364.5338134765625,1365.3966064453125,0.6763767600059509
1621288027.9,2021-05-17T14:47:07.900000-07:00,169.89634704589844,202.7058563232422,221.35826110839844,225.08885192871094,1110.4990234375,1325.9132080078125,1354.4202880859375,1359.4356689453125,1360.2879638671875,0.6716580986976624
1621288029.0,2021-05-17T14:47:09-07:00,169.3651885986328,201.65927124023438,219.9190673828125,223.5711669921875,1107.8055419921875,1322.18505859375,1350.212890625,1355.1317138671875,1355.97021484375,0.658903956413269
1621288030.0,2021-05-17T14:47:10-07:00,168.96206665039062,200.77261352539062,218.65989685058594,222.23744201660156,1105.93505859375,1319.448486328125,1347.025390625,1351.8529052734375,1352.6787109375,0.6595067381858826
1621288031.0,2021-05-17T14:47:11-07:00,168.71302795410156,200.00772094726562,217.4890899658203,220.9852752685547,1105.1888427734375,1317.9774169921875,1345.070556640625,1349.79931640625,1350.6112060546875,0.6547511219978333
1621288032.0,2021-05-17T14:47:12-07:00,168.66770935058594,199.6501007080078,216.8806915283203,220.3269500732422,1105.46484375,1317.9302978515625,1344.72900390625,1349.3970947265625,1350.2005615234375,0.6722093820571899
1621288033.0,2021-05-17T14:47:13-07:00,168.82533264160156,199.5419158935547,216.55026245117188,219.9519805908203,1107.0531005859375,1319.4593505859375,1346.0047607421875,1350.6195068359375,1351.415771484375,0.6754202246665955
1621288034.0,2021-05-17T14:47:14-07:00,168.7509307861328,199.27188110351562,216.12530517578125,219.49594116210938,1106.90869140625,1319.0618896484375,1345.4234619140625,1350.00048828125,1350.7916259765625,0.6739883422851562
1621288035.0,2021-05-17T14:47:15-07:00,168.84678649902344,199.32293701171875,216.1356201171875,219.49830627441406,1107.654296875,1319.8736572265625,1346.1915283203125,1350.7591552734375,1351.5489501953125,0.6837013363838196
1621288036.0,2021-05-17T14:47:16-07:00,168.73406982421875,198.9075469970703,215.48052978515625,218.795166015625,1107.447021484375,1319.27783203125,1345.3114013671875,1349.82080078125,1350.6024169921875,0.6648504137992859
1621288037.0,2021-05-17T14:47:17-07:00,168.59605407714844,198.5512237548828,214.95401000976562,218.23439025878906,1106.9061279296875,1318.3941650390625,1344.223388671875,1348.6912841796875,1349.4671630859375,0.6693605780601501
1621288038.0,2021-05-17T14:47:18-07:00,168.1758270263672,198.0037078857422,214.32298278808594,217.58688354492188,1104.2462158203125,1315.1611328125,1340.8763427734375,1345.32275390625,1346.0953369140625,0.6715272068977356
1621288039.0,2021-05-17T14:47:19-07:00,167.56253051757812,197.45135498046875,213.84841918945312,217.1278533935547,1099.8995361328125,1310.1937255859375,1335.9754638671875,1340.4388427734375,1341.2132568359375,0.7015380859375
1621288040.0,2021-05-17T14:47:20-07:00,167.09271240234375,196.8701934814453,213.1990203857422,216.4649200439453,1096.867431640625,1306.5479736328125,1332.2313232421875,1336.6768798828125,1337.4482421875,0.6850917339324951
1621288041.0,2021-05-17T14:47:21-07:00,166.5561065673828,196.32252502441406,212.66741943359375,215.93646240234375,1093.185546875,1302.2667236328125,1327.947509765625,1332.395263671875,1333.16650390625,0.6832165122032166
1621288042.0,2021-05-17T14:47:22-07:00,165.712890625,195.31187438964844,211.5603485107422,214.81004333496094,1087.682861328125,1295.6907958984375,1321.2257080078125,1325.6478271484375,1326.41455078125,0.679244875907898
1621288043.0,2021-05-17T14:47:23-07:00,164.97300720214844,194.2034149169922,210.18821716308594,213.38502502441406,1083.2718505859375,1290.144287109375,1315.342041015625,1319.697998046875,1320.4549560546875,0.6467658281326294
1621288044.1,2021-05-17T14:47:24.100000-07:00,164.4512481689453,193.25335693359375,208.91580200195312,212.04818725585938,1080.478759765625,1286.4031982421875,1311.203857421875,1315.48046875,1316.22607421875,0.6425064206123352
1621288045.1,2021-05-17T14:47:25.100000-07:00,164.0626220703125,192.43951416015625,207.77590942382812,210.84303283691406,1078.5985107421875,1283.7237548828125,1308.1282958984375,1312.324951171875,1313.059326171875,0.6326285004615784
1621288046.1,2021-05-17T14:47:26.100000-07:00,163.7757568359375,191.71519470214844,206.7107696533203,209.7098388671875,1077.4437255859375,1281.870849609375,1305.8663330078125,1309.979736328125,1310.7022705078125,0.6374452114105225
1621288047.1,2021-05-17T14:47:27.100000-07:00,163.53140258789062,191.02261352539062,205.6667938232422,208.5955352783203,1076.6021728515625,1280.36865234375,1303.9442138671875,1307.9720458984375,1308.6826171875,0.6388608813285828
1621288048.1,2021-05-17T14:47:28.100000-07:00,163.132080078125,190.0161895751953,204.18759155273438,207.02195739746094,1074.9908447265625,1277.7874755859375,1300.7952880859375,1304.7076416015625,1305.402099609375,0.6153765916824341
1621288049.1,2021-05-17T14:47:29.100000-07:00,162.40087890625,188.70587158203125,202.4425048828125,205.18995666503906,1071.036865234375,1272.523193359375,1294.9945068359375,1298.7996826171875,1299.4786376953125,0.6198463439941406
1621288050.1,2021-05-17T14:47:30.100000-07:00,161.45030212402344,187.3201446533203,200.74888610839844,203.43470764160156,1065.297607421875,1265.3587646484375,1287.432861328125,1291.1607666015625,1291.828125,0.6391768455505371
1621288051.1,2021-05-17T14:47:31.100000-07:00,160.55654907226562,185.9766082763672,199.08294677734375,201.7041473388672,1059.97802734375,1258.6634521484375,1280.32568359375,1283.9730224609375,1284.628662109375,0.6237238645553589
1621288052.1,2021-05-17T14:47:32.100000-07:00,159.5382843017578,184.51243591308594,197.3050537109375,199.86373901367188,1053.792236328125,1250.968505859375,1272.2242431640625,1275.792724609375,1276.4365234375,0.6316377520561218
1621288053.1,2021-05-17T14:47:33.100000-07:00,158.7966766357422,183.5590057373047,196.21466064453125,198.74586486816406,1049.07421875,1245.2501220703125,1266.316650390625,1269.8499755859375,1270.4881591796875,0.6475359201431274
1621288054.1,2021-05-17T14:47:34.100000-07:00,158.2523651123047,183.04000854492188,195.7415313720703,198.2818603515625,1045.2706298828125,1240.870361328125,1261.968994140625,1265.5115966796875,1266.1505126953125,0.6701866984367371
1621288055.1,2021-05-17T14:47:35.100000-07:00,157.82289123535156,182.58984375,195.29458618164062,197.8356475830078,1042.345947265625,1237.455810546875,1258.5411376953125,1262.083251953125,1262.7216796875,0.6668887138366699
1621288056.2,2021-05-17T14:47:36.200000-07:00,157.43719482421875,182.25445556640625,195.01792907714844,197.57049560546875,1039.58984375,1234.3197021484375,1255.4581298828125,1259.013427734375,1259.6531982421875,0.6858647465705872
1621288057.2,2021-05-17T14:47:37.200000-07:00,157.14340209960938,182.0453643798828,194.8909454345703,197.4601287841797,1037.4029541015625,1231.8841552734375,1253.10693359375,1256.68115234375,1257.3232421875,0.6827247142791748
1621288058.2,2021-05-17T14:47:38.200000-07:00,156.85743713378906,181.6452178955078,194.4119415283203,196.9651641845703,1035.644775390625,1229.7119140625,1250.8310546875,1254.38525390625,1255.0244140625,0.6585100889205933
1621288059.2,2021-05-17T14:47:39.200000-07:00,156.46827697753906,181.11758422851562,193.79013061523438,196.32473754882812,1033.2205810546875,1226.73876953125,1247.732666015625,1251.2630615234375,1251.8985595703125,0.658502459526062
1621288060.2,2021-05-17T14:47:40.200000-07:00,156.1482696533203,180.60604858398438,193.1385955810547,195.6451416015625,1031.3731689453125,1224.3721923828125,1245.1900634765625,1248.6854248046875,1249.31591796875,0.6582909822463989
1621288061.2,2021-05-17T14:47:41.200000-07:00,156.16183471679688,180.5322723388672,192.99325561523438,195.4855194091797,1031.6317138671875,1224.569091796875,1245.3040771484375,1248.7823486328125,1249.4105224609375,0.6521769762039185
1621288062.2,2021-05-17T14:47:42.200000-07:00,156.25462341308594,180.70306396484375,193.22308349609375,195.72705078125,1032.124755859375,1225.232421875,1246.039794921875,1249.5325927734375,1250.1627197265625,0.6728471517562866
1621288063.2,2021-05-17T14:47:43.200000-07:00,156.44483947753906,180.8702392578125,193.36273193359375,195.86114501953125,1033.480712890625,1226.77734375,1247.56005859375,1251.0467529296875,1251.67626953125,0.6585671305656433
1621288064.2,2021-05-17T14:47:44.200000-07:00,156.53782653808594,181.0018768310547,193.52145385742188,196.02523803710938,1034.049560546875,1227.4820556640625,1248.3001708984375,1251.793701171875,1252.4241943359375,0.6740720272064209
1621288065.2,2021-05-17T14:47:45.200000-07:00,156.60997009277344,181.2720947265625,193.9485321044922,196.48379516601562,1034.1741943359375,1227.8592529296875,1248.86328125,1252.3948974609375,1253.03076171875,0.6831607818603516
1621288066.2,2021-05-17T14:47:46.200000-07:00,156.69024658203125,181.3419189453125,194.00621032714844,196.53887939453125,1034.7476806640625,1228.5118408203125,1249.5047607421875,1253.0338134765625,1253.6693115234375,0.6699874997138977
1621288067.2,2021-05-17T14:47:47.200000-07:00,156.6872100830078,181.53915405273438,194.36557006835938,196.93077087402344,1034.349365234375,1228.285400390625,1249.4676513671875,1253.0357666015625,1253.6766357421875,0.693549633026123
1621288068.2,2021-05-17T14:47:48.200000-07:00,156.87728881835938,181.9695281982422,194.9815216064453,197.58409118652344,1035.2080078125,1229.563232421875,1250.9697265625,1254.5833740234375,1255.230712890625,0.6911526918411255
1621288069.2,2021-05-17T14:47:49.200000-07:00,157.0009002685547,182.29283142089844,195.46072387695312,198.09426879882812,1035.684814453125,1230.3504638671875,1251.94384765625,1255.5953369140625,1256.2481689453125,0.6946948170661926
1621288070.2,2021-05-17T14:47:50.200000-07:00,157.34376525878906,182.76168823242188,196.01559448242188,198.66639709472656,1037.8131103515625,1232.9658203125,1254.6732177734375,1258.3465576171875,1259.0025634765625,0.6866380572319031
1621288071.2,2021-05-17T14:47:51.200000-07:00,157.47689819335938,182.923583984375,196.19447326660156,198.84873962402344,1038.6776123046875,1234.001708984375,1255.734375,1259.4122314453125,1260.0689697265625,0.674455463886261
1621288072.3,2021-05-17T14:47:52.300000-07:00,157.5123291015625,182.93112182617188,196.1780242919922,198.8273468017578,1038.9744873046875,1234.313232421875,1256.01904296875,1259.6912841796875,1260.3472900390625,0.6672178506851196
1621288073.3,2021-05-17T14:47:53.300000-07:00,157.5931854248047,183.0684051513672,196.35711669921875,199.01478576660156,1039.42626953125,1234.9031982421875,1256.6610107421875,1260.343505859375,1261.0010986328125,0.6719056367874146
1621288074.3,2021-05-17T14:47:54.300000-07:00,157.56919860839844,183.25511169433594,196.71546936035156,199.40753173828125,1038.863525390625,1234.49853515625,1256.455810546875,1260.1798095703125,1260.8427734375,0.6889971494674683
1621288075.3,2021-05-17T14:47:55.300000-07:00,157.53643798828125,183.3655548095703,196.94320678710938,199.6587677001953,1038.3677978515625,1234.0919189453125,1256.1849365234375,1259.9371337890625,1260.6041259765625,0.6846522092819214
1621288076.3,2021-05-17T14:47:56.300000-07:00,157.59364318847656,183.64077758789062,197.39242553710938,200.1427001953125,1038.3515625,1234.329345703125,1256.6275634765625,1260.4219970703125,1261.0947265625,0.6777178645133972
1621288077.3,2021-05-17T14:47:57.300000-07:00,157.44776916503906,183.7151641845703,197.6516571044922,200.43902587890625,1036.929931640625,1232.9400634765625,1255.4486083984375,1259.2872314453125,1259.9659423828125,0.6866636276245117
1621288078.3,2021-05-17T14:47:58.300000-07:00,157.37637329101562,183.715576171875,197.7135772705078,200.51321411132812,1036.3018798828125,1232.2965087890625,1254.8739013671875,1258.72705078125,1259.4078369140625,0.6779872179031372
1621288079.3,2021-05-17T14:47:59.300000-07:00,157.617919921875,184.08905029296875,198.18251037597656,201.00125122070312,1037.7198486328125,1234.0953369140625,1256.7938232421875,1260.6708984375,1261.3551025390625,0.6675441265106201
1621288080.3,2021-05-17T14:48:00.300000-07:00,157.795166015625,184.44522094726562,198.6753692626953,201.5215606689453,1038.6058349609375,1235.3326416015625,1258.197509765625,1262.108154296875,1262.797119140625,0.6786020994186401
1621288081.3,2021-05-17T14:48:01.300000-07:00,158.30198669433594,185.42947387695312,200.02252197265625,202.94114685058594,1041.203125,1238.9046630859375,1262.2132568359375,1266.2130126953125,1266.914794921875,0.6982318162918091
1621288082.3,2021-05-17T14:48:02.300000-07:00,158.67166137695312,186.24093627929688,201.17416381835938,204.16094970703125,1042.9215087890625,1241.415771484375,1265.13623046875,1269.2193603515625,1269.932861328125,0.6939699649810791
1621288083.3,2021-05-17T14:48:03.300000-07:00,158.98695373535156,186.76394653320312,201.8507537841797,204.8680877685547,1044.7056884765625,1243.72802734375,1267.6402587890625,1271.7613525390625,1272.48046875,0.6805617809295654
1621288084.4,2021-05-17T14:48:04.400000-07:00,159.35159301757812,187.3636932373047,202.6239776611328,205.67579650878906,1046.778564453125,1246.407470703125,1270.536376953125,1274.7005615234375,1275.42578125,0.6847856044769287
1621288085.4,2021-05-17T14:48:05.400000-07:00,159.8039093017578,187.99459838867188,203.37808227539062,206.4547882080078,1049.563232421875,1249.8453369140625,1274.136474609375,1278.3316650390625,1279.0616455078125,0.6718345880508423
1621288086.4,2021-05-17T14:48:06.400000-07:00,160.15318298339844,188.55715942382812,204.0972137451172,207.20521545410156,1051.571044921875,1252.4237060546875,1276.911376953125,1281.1455078125,1281.881103515625,0.6881954073905945
1621288087.4,2021-05-17T14:48:07.400000-07:00,160.78024291992188,189.47238159179688,205.21641540527344,208.36520385742188,1055.3551025390625,1257.14892578125,1281.8995361328125,1286.184814453125,1286.9281005859375,0.6905046105384827
1621288088.4,2021-05-17T14:48:08.400000-07:00,161.80050659179688,190.8516387939453,206.83871459960938,210.03628540039062,1061.7186279296875,1264.9476318359375,1290.0225830078125,1294.3695068359375,1295.122314453125,0.7032180428504944
1621288089.4,2021-05-17T14:48:09.400000-07:00,163.6614532470703,192.91749572753906,208.98385620117188,212.1971435546875,1074.173583984375,1279.6270751953125,1304.8681640625,1309.239990234375,1309.9979248046875,0.6675822138786316
1621288090.4,2021-05-17T14:48:10.400000-07:00,166.00070190429688,195.3511505126953,211.38534545898438,214.59213256835938,1090.1370849609375,1298.243896484375,1323.5399169921875,1327.910888671875,1328.6710205078125,0.656108558177948
1621288091.4,2021-05-17T14:48:11.400000-07:00,169.42613220214844,199.15419006347656,215.3346405029297,218.57058715820312,1113.0618896484375,1325.263427734375,1350.865966796875,1355.2825927734375,1356.05224609375,0.6619455218315125
1621288092.4,2021-05-17T14:48:12.400000-07:00,173.22042846679688,203.2456512451172,219.48995971679688,222.7388916015625,1138.6834716796875,1355.3150634765625,1381.142578125,1385.5860595703125,1386.363037109375,0.6504272818565369
1621288093.4,2021-05-17T14:48:13.400000-07:00,175.2196807861328,205.2721710205078,221.44552612304688,224.68040466308594,1152.427490234375,1371.280029296875,1397.10400390625,1401.5362548828125,1402.3135986328125,0.651146650314331
1621288094.4,2021-05-17T14:48:14.400000-07:00,176.5104217529297,206.48663330078125,222.53817749023438,225.74859619140625,1161.4779052734375,1381.6820068359375,1407.4150390625,1411.8216552734375,1412.596923828125,0.6584070920944214
1621288095.4,2021-05-17T14:48:15.400000-07:00,177.89395141601562,207.98773193359375,224.07029724121094,227.28688049316406,1170.802978515625,1392.6304931640625,1418.4542236328125,1422.87255859375,1423.650634765625,0.6743846535682678
1621288096.4,2021-05-17T14:48:16.400000-07:00,179.6138916015625,209.8990020751953,226.05653381347656,229.28807067871094,1182.3104248046875,1406.1954345703125,1432.1749267578125,1436.616455078125,1437.3994140625,0.6715672612190247
1621288097.4,2021-05-17T14:48:17.400000-07:00,181.39768981933594,212.0743408203125,228.4654998779297,231.7437744140625,1193.88134765625,1420.0692138671875,1446.392333984375,1450.8956298828125,1451.6888427734375,0.6847271919250488
1621288098.4,2021-05-17T14:48:18.400000-07:00,183.90257263183594,215.1046142578125,231.80455017089844,235.14463806152344,1210.1756591796875,1439.5758056640625,1466.358642578125,1470.944091796875,1471.7509765625,0.6880029439926147
1621288099.5,2021-05-17T14:48:19.500000-07:00,186.17593383789062,217.64749145507812,234.45997619628906,237.8224334716797,1225.354248046875,1457.48876953125,1484.492919921875,1489.1123046875,1489.926025390625,0.6735124588012695
1621288100.4,2021-05-17T14:48:20.400000-07:00,187.7486572265625,219.50868225097656,236.48167419433594,239.87619018554688,1235.6629638671875,1469.778076171875,1497.03173828125,1501.694580078125,1502.5157470703125,0.6830582022666931
1621288101.5,2021-05-17T14:48:21.500000-07:00,188.9242706298828,221.27919006347656,238.67852783203125,242.15853881835938,1242.654052734375,1478.58154296875,1506.3798828125,1511.1494140625,1511.9864501953125,0.7039640545845032
1621288102.5,2021-05-17T14:48:22.500000-07:00,189.9255828857422,222.6057891845703,240.2221221923828,243.7453155517578,1248.9501953125,1486.2626953125,1514.3538818359375,1519.1787109375,1520.024169921875,0.6933430433273315
1621288103.5,2021-05-17T14:48:23.500000-07:00,190.56903076171875,223.323486328125,240.969970703125,244.49913024902344,1253.250244140625,1491.3349609375,1519.4866943359375,1524.3206787109375,1525.168212890625,0.6805192232131958
1621288104.5,2021-05-17T14:48:24.500000-07:00,190.96466064453125,223.73045349121094,241.36782836914062,244.89512634277344,1255.9588623046875,1494.4881591796875,1522.6448974609375,1527.47802734375,1528.3255615234375,0.6871088743209839
1621288105.5,2021-05-17T14:48:25.500000-07:00,191.2003936767578,223.80709838867188,241.30462646484375,244.8041534423828,1257.885009765625,1496.5345458984375,1524.5374755859375,1529.3372802734375,1530.1807861328125,0.6777380108833313
1621288106.5,2021-05-17T14:48:26.500000-07:00,191.35037231445312,223.87164306640625,241.2931671142578,244.77723693847656,1259.0810546875,1497.820556640625,1525.740478515625,1530.5225830078125,1531.363525390625,0.684777021408081
1621288107.5,2021-05-17T14:48:27.500000-07:00,191.47586059570312,223.90939331054688,241.25389099121094,244.72279357910156,1260.1124267578125,1498.912841796875,1526.748046875,1531.511962890625,1532.3507080078125,0.6806079745292664
1621288108.5,2021-05-17T14:48:28.500000-07:00,191.36358642578125,223.89515686035156,241.32423400878906,244.81004333496094,1259.1529541015625,1497.9158935546875,1525.845458984375,1530.62939453125,1531.4705810546875,0.7010750770568848
1621288109.6,2021-05-17T14:48:29.600000-07:00,190.93923950195312,223.2501220703125,240.52024841308594,243.97445678710938,1256.6407470703125,1494.744140625,1522.471435546875,1527.2158203125,1528.0511474609375,0.6750528216362
1621288110.6,2021-05-17T14:48:30.600000-07:00,189.74169921875,221.9896697998047,239.2646026611328,242.71963500976562,1248.4959716796875,1485.228271484375,1512.91357421875,1517.655517578125,1518.489501953125,0.6937993168830872
1621288111.6,2021-05-17T14:48:31.600000-07:00,188.886962890625,221.0608673095703,238.315673828125,241.7667236328125,1242.737548828125,1478.4658203125,1506.09375,1510.8282470703125,1511.6602783203125,0.6849085688591003
1621288112.6,2021-05-17T14:48:32.600000-07:00,188.18844604492188,220.30142211914062,237.53936767578125,240.98696899414062,1238.032470703125,1472.939697265625,1500.520263671875,1505.24853515625,1506.0792236328125,0.6855719685554504
