Test Number: 0
Sensor: TSI_3330_Opticle_Particle_Sizer
Start Time: 1620847089.0
Stop Time: 1620847399.0
Run Time: 310
Samples,Epoch_UTC,0.3_Bin,0.374_Bin,0.465_Bin,0.579_Bin,0.721_Bin,0.897_Bin,1.117_Bin,1.391_Bin,1.732_Bin,2.156_Bin,2.685_Bin,3.343_Bin,4.162_Bin,5.182_Bin,6.451_Bin,8.031_Bin,10.0_Bin
N/A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1620847089.0,9311.0,4055.0,1813.0,529.0,153.0,156.0,50.0,28.0,13.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.123732,26.959,0.0,101.153,0.0,0.0
10,1620847099.0,93952.0,46881.0,24421.0,7095.0,2306.0,2334.0,635.0,340.0,194.0,57.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,1.593135,26.966,0.0,101.156,0.0,0.0
11,1620847109.0,109305.0,56616.0,30992.0,8914.0,3112.0,3157.0,910.0,550.0,274.0,60.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,1.968952,26.99,0.0,101.16,0.0,0.0
12,1620847119.0,111445.0,58272.0,32124.0,9404.0,3226.0,3363.0,942.0,575.0,293.0,58.0,15.0,5.0,0.0,2.0,1.0,0.0,1.0,2.037336,27.007,0.0,101.147,0.0,0.0
13,1620847129.0,111559.0,58605.0,32727.0,9493.0,3213.0,3514.0,962.0,611.0,295.0,70.0,14.0,4.0,2.0,0.0,0.0,0.0,0.0,2.054391,27.035,0.0,101.163,0.0,0.0
14,1620847139.0,110974.0,58963.0,33163.0,9712.0,3164.0,3452.0,978.0,591.0,327.0,55.0,16.0,3.0,1.0,1.0,0.0,0.0,0.0,2.059078,27.046,0.0,101.156,0.0,0.0
15,1620847149.0,112537.0,59675.0,33819.0,9511.0,3318.0,3511.0,1070.0,636.0,289.0,73.0,14.0,3.0,1.0,2.0,0.0,0.0,0.0,2.082074,27.053,0.0,101.16,0.0,0.0
16,1620847159.0,112081.0,59270.0,33634.0,9700.0,3235.0,3492.0,1005.0,633.0,298.0,72.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,2.079913,27.084,0.0,101.156,0.0,0.0
17,1620847169.0,111915.0,59408.0,33101.0,9588.0,3233.0,3516.0,1000.0,618.0,291.0,69.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,2.067635,27.095,0.0,101.166,0.0,0.0
18,1620847179.0,110063.0,57917.0,32680.0,9460.0,3176.0,3362.0,915.0,611.0,292.0,79.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,2.035063,27.105,0.0,101.163,0.0,0.0
19,1620847189.0,109877.0,57457.0,32357.0,9245.0,3210.0,3263.0,928.0,582.0,277.0,62.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2.012934,27.137,0.0,101.16,0.0,0.0
20,1620847199.0,109454.0,57178.0,31651.0,9171.0,3109.0,3386.0,926.0,542.0,259.0,53.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999391,27.146,0.0,101.16,0.0,0.0
21,1620847209.0,109746.0,57747.0,31899.0,9515.0,3131.0,3283.0,948.0,557.0,287.0,74.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,2.002773,27.158,0.0,101.16,0.0,0.0
22,1620847219.0,109738.0,57159.0,31777.0,9173.0,3049.0,3303.0,932.0,552.0,268.0,66.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,1.988846,27.189,0.0,101.163,0.0,0.0
23,1620847229.0,109636.0,57399.0,31567.0,9291.0,3128.0,3226.0,981.0,562.0,251.0,65.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,1.99227,27.202,0.0,101.169,0.0,0.0
24,1620847239.0,110060.0,58015.0,32404.0,9602.0,3308.0,3387.0,996.0,557.0,316.0,56.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,2.027663,27.214,0.0,101.169,0.0,0.0
