Test Number: 2
Sensor: TSI_3330_Opticle_Particle_Sizer
Start Time: 1620848289.0
Stop Time: 1620848779.0
Run Time: 490
Samples,Epoch_UTC,0.3_Bin,0.374_Bin,0.465_Bin,0.579_Bin,0.721_Bin,0.897_Bin,1.117_Bin,1.391_Bin,1.732_Bin,2.156_Bin,2.685_Bin,3.343_Bin,4.162_Bin,5.182_Bin,6.451_Bin,8.031_Bin,10.0_Bin
N/A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
152,1620848519.0,101542.0,50578.0,25690.0,7950.0,2567.0,2635.0,708.0,412.0,229.0,55.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,1.772126,29.653,0.0,101.203,0.0,0.0
153,1620848529.0,101752.0,50792.0,25478.0,7747.0,2585.0,2639.0,696.0,397.0,207.0,55.0,9.0,0.0,3.0,0.0,1.0,0.0,0.0,1.769028,29.681,0.0,101.2,0.0,0.0
154,1620848539.0,102536.0,50878.0,25858.0,8142.0,2571.0,2837.0,796.0,390.0,217.0,64.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,1.790968,29.689,0.0,101.206,0.0,0.0
155,1620848549.0,101984.0,50811.0,26068.0,8080.0,2555.0,2834.0,761.0,406.0,238.0,65.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,1.787553,29.702,0.0,101.203,0.0,0.0
156,1620848559.0,101379.0,50997.0,25854.0,8001.0,2604.0,2699.0,731.0,411.0,224.0,38.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,1.779254,29.723,0.0,101.206,0.0,0.0
157,1620848569.0,101125.0,50100.0,25331.0,7758.0,2565.0,2533.0,695.0,395.0,219.0,54.0,12.0,5.0,3.0,0.0,1.0,0.0,0.0,1.760041,29.737,0.0,101.206,0.0,0.0
158,1620848579.0,102437.0,51283.0,25654.0,7914.0,2685.0,2663.0,696.0,409.0,212.0,53.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,1.797528,29.751,0.0,101.2,0.0,0.0
159,1620848589.0,102120.0,51062.0,26099.0,7980.0,2721.0,2677.0,697.0,347.0,256.0,55.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,1.801275,29.765,0.0,101.206,0.0,0.0
160,1620848599.0,102671.0,51336.0,26121.0,8206.0,2605.0,2813.0,707.0,422.0,215.0,69.0,12.0,3.0,2.0,1.0,0.0,0.0,0.0,1.812126,29.789,0.0,101.197,0.0,0.0
161,1620848609.0,102657.0,51487.0,26066.0,8383.0,2618.0,2804.0,712.0,402.0,235.0,60.0,11.0,4.0,0.0,0.0,1.0,0.0,0.0,1.811611,29.796,0.0,101.209,0.0,0.0
162,1620848619.0,101404.0,50861.0,25845.0,8132.0,2636.0,2755.0,787.0,412.0,210.0,46.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,1.782155,29.807,0.0,101.2,0.0,0.0
163,1620848629.0,101540.0,50397.0,25536.0,7923.0,2637.0,2763.0,710.0,401.0,212.0,52.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,1.770415,29.828,0.0,101.203,0.0,0.0
164,1620848639.0,102143.0,50989.0,25723.0,8017.0,2654.0,2666.0,716.0,366.0,235.0,50.0,12.0,4.0,2.0,1.0,0.0,0.0,0.0,1.78422,29.842,0.0,101.219,0.0,0.0
165,1620848649.0,100746.0,49948.0,25386.0,7898.0,2564.0,2659.0,725.0,389.0,236.0,55.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.752733,29.86,0.0,101.216,0.0,0.0
166,1620848659.0,100420.0,49407.0,24946.0,7695.0,2454.0,2620.0,731.0,384.0,199.0,59.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,1.729672,29.863,0.0,101.197,0.0,0.0
167,1620848669.0,100399.0,50073.0,25242.0,7709.0,2432.0,2640.0,761.0,364.0,204.0,53.0,19.0,4.0,3.0,0.0,0.0,1.0,0.0,1.740342,29.895,0.0,101.213,0.0,0.0
168,1620848679.0,100990.0,50156.0,25408.0,7835.0,2491.0,2617.0,704.0,415.0,200.0,37.0,10.0,3.0,2.0,2.0,0.0,0.0,0.0,1.749523,29.902,0.0,101.203,0.0,0.0
169,1620848689.0,100642.0,49189.0,25051.0,7778.0,2395.0,2637.0,704.0,371.0,215.0,71.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,1.732999,29.912,0.0,101.206,0.0,0.0
170,1620848699.0,99328.0,48472.0,24294.0,7563.0,2360.0,2493.0,694.0,320.0,184.0,55.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,1.688479,29.94,0.0,101.203,0.0,0.0
171,1620848709.0,98750.0,48381.0,24416.0,7459.0,2383.0,2506.0,621.0,356.0,197.0,52.0,10.0,2.0,2.0,1.0,0.0,0.0,0.0,1.681003,29.949,0.0,101.206,0.0,0.0
172,1620848719.0,99532.0,48472.0,24539.0,7591.0,2418.0,2497.0,712.0,352.0,185.0,67.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,1.700335,29.963,0.0,101.206,0.0,0.0
173,1620848729.0,99431.0,48107.0,24458.0,7488.0,2514.0,2486.0,627.0,352.0,215.0,63.0,10.0,4.0,1.0,0.0,1.0,0.0,0.0,1.687829,29.975,0.0,101.2,0.0,0.0
174,1620848739.0,99367.0,49179.0,24634.0,7683.0,2548.0,2637.0,628.0,354.0,235.0,44.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,1.707237,30.0,0.0,101.206,0.0,0.0
175,1620848749.0,100377.0,49754.0,25054.0,7841.0,2506.0,2577.0,708.0,368.0,207.0,45.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.732582,30.011,0.0,101.203,0.0,0.0
176,1620848759.0,100392.0,49560.0,25077.0,7751.0,2556.0,2675.0,680.0,383.0,180.0,60.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.726691,30.018,0.0,101.203,0.0,0.0
177,1620848769.0,99210.0,49150.0,24741.0,7536.0,2473.0,2634.0,663.0,363.0,205.0,65.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,1.709103,30.044,0.0,101.225,0.0,0.0
