Test Number: 0
Sensor: SPS30
Start Time: 1620847089.0
Stop Time: 1620847399.0
Run Time: 310
Samples,Epoch_UTC,NumbConc_0.5,NumbConc_1.0,NumbConc_2.5,NumbConc_4.0,NumbConc_10.
N/A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1620847089.2699997,1.0074477791786194,1.0653377413749694,1.0653377413749694,1.0653377413749694,6.84257230758667,8.000369215011597,8.040285539627074,8.043303108215332,8.044688177108764,0.5091453909873962
10,1620847099.2999997,81.36220586895942,86.1240854382515,86.19418126344681,86.20818730592728,552.447757434845,646.0280826091766,649.3335697174073,649.5942449569702,649.7084179401397,0.5309165358543396
11,1620847109.2999997,444.3208312988281,473.61932067871095,476.6680541992188,477.2777923583984,3010.7219970703127,3524.64794921875,3545.811474609375,3547.87900390625,3548.5910400390626,0.6120623588562012
12,1620847119.2999997,461.36145935058596,494.1407196044922,499.21404724121095,500.2286773681641,3121.7472412109373,3657.4454345703125,3681.6477783203127,3684.255419921875,3685.0580078125,0.5832729578018189
13,1620847129.3299997,472.75612487792966,507.0913116455078,512.8938201904297,514.0543640136718,3197.4412353515627,3747.023095703125,3772.5283203125,3775.346240234375,3776.1887939453127,0.5973101496696472
14,1620847139.3999999,470.7502166748047,506.17310485839846,512.9492004394531,514.3043579101562,3181.5502197265623,3729.8790771484373,3756.441357421875,3759.48857421875,3760.3606201171874,0.6047798037528992
15,1620847149.3999999,466.907861328125,504.4094512939453,513.0465576171875,514.7739501953125,3151.119384765625,3697.044140625,3725.626953125,3729.11220703125,3730.04072265625,0.6240326583385467
16,1620847158.9555557,462.9701504177517,502.75230916341144,513.418480767144,515.5515340169271,3119.6499294704863,3663.2425401475693,3694.037841796875,3698.0013834635415,3698.9918077256943,0.6147763133049011
17,1620847168.5,456.29095153808595,495.2366516113281,505.5364044189453,507.5962677001953,3075.13798828125,3610.658740234375,3640.76162109375,3644.61669921875,3645.585791015625,0.6005712032318116
18,1620847178.5,451.49480590820315,489.42055358886716,499.11790161132814,501.05731811523435,3043.965478515625,3573.322998046875,3602.53271484375,3606.2277587890626,3607.1702392578127,0.6154619872570037
19,1620847188.5400002,450.0932373046875,487.45195922851565,496.7553955078125,498.61619873046874,3035.3630126953126,3562.6841796875,3591.378564453125,3594.974365234375,3595.901904296875,0.5945588111877441
20,1620847198.6000001,447.8444396972656,483.6035675048828,491.7171569824219,493.3398101806641,3022.86005859375,3546.310498046875,3573.5265869140626,3576.8282470703125,3577.713134765625,0.6099824905395508
21,1620847208.6000001,440.47999267578126,476.8403015136719,485.78285827636716,487.57139892578124,2970.9103271484373,3486.7934326171876,3514.685595703125,3518.165478515625,3519.0677734375,0.609499716758728
22,1620847218.6000001,435.9213134765625,470.92076110839844,478.9739501953125,480.5845886230469,2942.01884765625,3451.7015380859375,3478.374755859375,3481.626123046875,3482.4927001953124,0.5967933297157287
23,1620847228.6100001,431.57106323242186,464.6911376953125,471.4256256103516,472.7725830078125,2915.5429443359376,3418.80068359375,3443.7620361328127,3446.6817138671877,3447.498486328125,0.5950479865074157
24,1620847238.6800003,429.52756652832034,462.3366668701172,468.9145233154297,470.2300567626953,2902.0281982421875,3402.7681396484377,3427.4656494140627,3430.34140625,3431.1501220703126,0.6009987831115723
25,1620847248.7000003,433.3109100341797,466.97955017089845,474.07709350585935,475.4965057373047,2926.5144287109374,3432.16416015625,3457.6182861328125,3460.6309326171877,3461.4620849609373,0.6036736726760864
26,1620847258.7000003,439.19994201660154,474.1448913574219,482.00145568847654,483.5727172851563,2964.745263671875,3477.983349609375,3504.5568603515626,3507.770556640625,3508.6349609375,0.6099282145500183
27,1620847268.7000003,435.85516662597655,471.2621795654297,479.64818420410154,481.3254333496094,2940.7945068359377,3450.761083984375,3477.8202880859376,3481.1518798828124,3482.029296875,0.620597916841507
28,1620847278.7499998,429.312744140625,465.0367431640625,473.98375549316404,475.77320861816406,2895.0522705078124,3398.1063232421875,3425.5611328125,3429.0086669921875,3429.8956787109373,0.6142398893833161
29,1620847288.7999997,429.9532165527344,467.7718505859375,478.3843048095703,480.50673217773436,2895.5242431640627,3401.1145751953127,3430.5391357421877,3434.3908935546874,3435.3340576171877,0.6229504644870758
30,1620847298.7999997,434.5842041015625,471.3941131591797,480.9747802734375,482.89085388183594,2929.3804931640625,3439.1775634765627,3467.5810302734376,3471.1974365234373,3472.112744140625,0.5816227912902832
31,1620847308.7999997,436.1346466064453,471.8669860839844,480.50343933105466,482.230712890625,2942.109814453125,3452.668115234375,3480.0306884765623,3483.42353515625,3484.309765625,0.5975736856460572
32,1620847318.8799996,436.81995544433596,472.1049285888672,480.3474578857422,481.995849609375,2947.6815673828123,3458.60166015625,3485.5315185546874,3488.83115234375,3489.7052734375,0.5905056357383728
33,1620847328.8999999,436.5203582763672,471.7071594238281,479.8841247558594,481.5195831298828,2945.7994140625,3456.304345703125,3483.1457763671874,3486.4288330078125,3487.3002197265623,0.6126194596290588
34,1620847338.8999999,436.8564483642578,473.0880065917969,482.09486999511716,483.8962463378906,2946.149560546875,3457.937890625,3485.7615478515627,3489.246044921875,3490.1455078125,0.6197617650032043
35,1620847348.8999999,435.0001617431641,472.7621795654297,483.0940704345703,485.1604888916016,2930.4563232421874,3441.5435791015625,3470.840478515625,3474.6396240234376,3475.580419921875,0.6177581191062927
36,1620847359.0,430.64452209472654,465.91261901855466,474.4285491943359,476.1318389892578,2905.101318359375,3409.2200439453127,3436.2244873046875,3439.571923828125,3440.446484375,0.5792716264724731
37,1620847369.0,432.4133728027344,466.5422760009766,474.05406188964844,475.55649719238284,2919.4538330078126,3424.5197509765626,3450.4220703125,3453.5320068359374,3454.3757568359374,0.5983348548412323
38,1620847379.0,428.44411315917966,462.7873260498047,470.6572296142578,472.2311645507813,2891.6608642578126,3392.5521728515623,3418.715087890625,3421.8997314453127,3422.7499267578123,0.6151475787162781
39,1620847389.01,419.3693115234375,453.9428283691406,462.4210266113281,464.1166595458984,2828.6081787109374,3319.7281982421873,3346.2417236328124,3349.546240234375,3350.4041259765627,0.6121411979198456
